index	upstream_sha	commit_date	subject	review_status	decision	rtd_commit	notes
129	61ae43cb483f3eada92e714134e6d56cbcb77db2	2026-01-12	invariant-checks: check type for withdrawals (#24891)	APPLIED	MERGE	b07611f815e2cc28612437680dc2ff7e7854216b	defining-ID invariant 遍历遗漏 withdrawal input 类型
130	622a9bf96a89f4940cb5fdfc7e31425bbb390f1b	2026-01-12	Add alt binary that uses framework for ingestion (#24872)	REVIEWED	EXCLUDE_FEATURE		新增 kvstore-alt ingestion binary、handler 和 Docker image
131	9be31e98a7607bbccc7b41ea3e7c696d6042af94	2026-01-12	[address-balances] merge gas payment accumulator events in temporary_store (#24875)	APPLIED	MERGE	d0445d206e218c95ccbb3de288b34c8af6164e53	同一交易的 gas 与 Move accumulator write 未按对象合并，effects/最终余额可能错误
132	5f1cb54db95fc25cb3a97538951189c77c54f54b	2026-01-12	[pkg-alt] Enable recursive publishing (#24863)	REVIEWED	EXCLUDE_FEATURE		新增递归发布未发布依赖的 package/CLI 能力
133	829f797aa371c9bc1980ba5753b34b4c01034f50	2026-01-12	Partially mitigate cargo deny warnings (#24890)	REVIEWED	EXCLUDE_NON_CODE		仅调整 Cargo.lock 与 deny 配置
134	6970c08ffbaa47e31356dcfad10894d0fe645a27	2026-01-12	address-balance: use TypeTag instead of TypeInput (#24868)	REVIEWED	EXCLUDE_FEATURE		跨 crate 的 TypeInput 到 TypeTag 表示重构，无独立缺陷修复
135	84636e91f09a5764d7ce24c72350796a69b66b74	2026-01-12	Fix documentation for ephemeral publication (#24886)	REVIEWED	EXCLUDE_NON_CODE		仅重写 package manager 文档
136	d7c922e73726d2caeec534362f5abbabccc66e20	2026-01-12	enable address aliases in testnet (#24895)	REVIEWED	EXCLUDE_FEATURE		通过协议 108 在 testnet 启用 address aliases
137	5dc752931b986e56e55a1645d5ada984e0eafdb7	2026-01-12	prevent legacy packages from depending on modern ones (#24893)	APPLIED	MERGE	918ec3d8216d13f191ce2ffb4fe07cd8ed89117e	legacy manifest 直接依赖 modern package 会产生无效解析，现显式拒绝并给出迁移链接
138	84ae728bdc5b6c096fb8ee802f96e0ebc4f32025	2026-01-12	Do not depend on old accumulator objects (#24721)	APPLIED	MERGE	7647f416fee43c299d02d17cda5cc9d8edd7b8b7	eager scheduler 读取可能已被 prune 的旧 accumulator object；改为原子读取最新余额/版本并按版本结算
139	c68433e1e63da679e8834496333c798c0ecaf7a7	2026-01-12	Clean up address balance test code to make tests more concise (#24897)	REVIEWED	EXCLUDE_NON_CODE		仅重构 address-balance 测试 helper 与 fixtures
140	70d760ea24c5f113aa35248bd1361c1c4362ddd5	2026-01-13	[consensus] improve protocol config in tests (#24899)	REVIEWED	EXCLUDE_NON_CODE		仅改进测试环境 protocol config 注入与测试辅助 API
141	529897211a427354e1a9f7359b995022679c25c7	2026-01-12	add update-all command to sparse-checkout.py (#24904)	REVIEWED	EXCLUDE_FEATURE		为开发脚本新增 update-all 命令
142	2c3a24d4124c2005a2ca8891ca4c2b824037a6ba	2026-01-12	Return address balance specific balances in json rpc (#24901)	REVIEWED	EXCLUDE_FEATURE		扩展 JSON-RPC coin balance 返回 address-balance 明细
143	cdcfcfe09c402358e1f53655c47b2b3347c9dab8	2026-01-12	[move-stdlib] Checked arithmetic functions (#24834)	REVIEWED	EXCLUDE_FEATURE		为 Move stdlib 新增 checked arithmetic API 和已编译 framework
144	0a2fc7fee1c27112813dbb14e07011a5b49907c5	2026-01-13	Add `settled_fund_value` API (#24692)	REVIEWED	EXCLUDE_FEATURE		新增 accumulator/balance settled fund 查询 API
145	4db95c858f215c39918b4dcad8d660c11e40524f	2026-01-13	Enable poseidon on mainnet (#24879)	REVIEWED	EXCLUDE_FEATURE		协议 108 主网 feature gate 变更
146	57ec9220318e5a8b413d8163367f48d74e7fcb44	2026-01-13	Fix unit test note to reference #[random_test] (#24908)	APPLIED	MERGE	bc090924850ecf5b2dd6b924ac5780a25f0294b2	Move compiler 用户提示引用不存在的 #[rand_test]，改为实际属性 #[random_test]
147	b46e479c54b667b1ebc0349b7eff5aba64ab3ac9	2026-01-13	[graphql-alt] Add TransactionEffect BalanceChangeJson field (#24836)	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL BalanceChangeJson 字段、pipeline 与 schema
148	e91b58652a326939400c9ec801e3e32212d8d982	2026-01-13	[benchmark] add composite workload for exercising heterogeneous transaction types (#24885)	REVIEWED	EXCLUDE_FEATURE		新增 2000 余行 composite benchmark workload
149	2ddbe44f8e518e6b16ca57bdc776630ab5390fe3	2026-01-13	Cache txn digest -> executed effects directly (#23022)	REVIEWED	EXCLUDE_FEATURE		缓存重设计在第 198 条因潜在 state-sync 问题被完整回滚，固定头不保留该实现
150	b86c475b42187baea159d6ae03240edb9518d955	2026-01-13	 graphql: expose FundsWithdrawal PTB inputs (#24876)	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL FundsWithdrawal PTB input 类型与字段
151	6406a2f3df5ba791412cdb62ddeeb9c6c61944bb	2026-01-13	Add default of 0 for funds_in_address_balance (#24913)	REVIEWED	EXCLUDE_POST_FORK		fork 基线与 RTD 均无 funds_in_address_balance 字段；该默认值只修复 fork 后 address-balance API
152	9b836a6fdfed0c3784ad7741fc85b913e62787c9	2026-01-13	[benchmark] add gas w/ address balances to composite probabalistic workload (#24910)	REVIEWED	EXCLUDE_FEATURE		扩展 composite benchmark 的 address-balance gas workload
153	6a634e7ee9a4addd5d1f4a8ad32b0c2a4d7ec971	2026-01-13	[consensus] improve randomized tests (#24892)	REVIEWED	EXCLUDE_NON_CODE		仅重组并扩展 consensus randomized test fixture 与覆盖率
154	edd3690ddd10aaada3613dd18bfa1d008a2ef736	2026-01-13	[benchmark] add composite workload to antithesis (#24917)	REVIEWED	EXCLUDE_FEATURE		为 Antithesis 压测接入 composite workload
155	9346405a6b45d232f73d2ec050846fe9aa5081be	2026-01-13	chore: update rust-sdk (#24919)	REVIEWED	EXCLUDE_NON_CODE		仅更新 Rust SDK 依赖版本与 Cargo.lock
156	bed2644429fe05bb48cfb66d0bbe514674d75edb	2026-01-13	BCS pipeline (#24915)	REVIEWED	EXCLUDE_FEATURE		新增 checkpoint BCS 输出 pipeline 与 handler
157	a7a8a90335a7166b62112dd2cb0e7bb6709e37e5	2026-01-13	Include user signatures in proto conversion (#24924)	APPLIED	MERGE	cb5d15edbdc6fddc5824b0c9009f5aa8bc2b3dda	proto checkpoint 转换遗漏基线 contents 中的用户签名，已按交易恢复 signatures
158	7655a4afbc5238ebc8dcdd70bddfbcd46a8bd9ef	2026-01-13	Deepbook Docs Update (#24842)	REVIEWED	EXCLUDE_NON_CODE		仅大规模更新 DeepBook 文档
159	77808071d9eff1987cf2f2b375d9001ce94a3929	2026-01-13	[consistent-store] Index address balances (#24713)	REVIEWED	EXCLUDE_FEATURE		新增 consistent-store address-balance schema、handler、RPC 与测试
160	1f8f34d78116bb8805943a2486726dd46d9a86fa	2026-01-14	Check congestion mode in consensus handler so that epoch store can still be constructed for replay purposes (#24927)	APPLIED	MERGE	f9bc619ccb0701c755a7add870ca5ae751d81f71	将 validator-only congestion mode 断言移到 consensus handler，使 replay 可构造历史 epoch store
161	a52d72653a184f7c5d6e145b6b587cd6d61efada	2026-01-14	[static ptb] Automatically convert compatibility withdrawals to coins  (#24509)	REVIEWED	EXCLUDE_FEATURE		新增协议配置及 static PTB compatibility withdrawal 自动转 coin 语义
162	104d1713d3ac46776720ff9aade3c32bb6ffacca	2026-01-14	Offboarding Ambrus AWS auth provider support (#24928)	REVIEWED	EXCLUDE_FEATURE		移除特定 AWS auth provider 支持，属于产品清理
163	b87a27391cea27bf737799f1f35abaeb044a6677	2026-01-13	[indexer-alt] support address balance changes in tx_balance_changes (#24668)	REVIEWED	EXCLUDE_FEATURE		扩展 indexer/GraphQL transaction balance changes 的 address-balance 表示
164	d82f04c05779a10d63c64606dc35524b85c1c50c	2026-01-14	[prettier] bugfixes - format on save + tree-sitter nits (#24882)	APPLIED	MERGE	41a9f1ec389d074c402fa9f82ec8e4315140191f	按 document URI 路由并发 formatter 响应，并更新已移植 spec 语法所需 WASM；排除 changelog churn
165	466f4fc6f157cd2e60acff22679a16b97e5d49a4	2026-01-14	[pkg-alt] more testing (#24839)	REVIEWED	EXCLUDE_NON_CODE		仅新增 package-alt shell fixtures 与快照测试
166	fb5b0e3155130277c0169ec5c15b8c918fdf13f2	2026-01-14	display: option auto-dereference	REVIEWED	EXCLUDE_FEATURE		新增 Display v2 Option 自动解引用行为并重构 visitor
167	f899a9f704ed1986f190d0a7286d5defcba8dfdd	2026-01-14	display: track offset for invalid number errors	REVIEWED	EXCLUDE_FEATURE		扩展 Display v2 数字诊断的 offset 元数据
168	784876d99a967a9c70c30004b7dd0adbda125799	2026-01-14	display: source offset for vector type mismatch errors	REVIEWED	EXCLUDE_FEATURE		扩展 Display v2 vector 类型诊断的 source offset
169	7bda8da05e70ee7eaa12a5ed95b747df33b9ebcd	2026-01-14	display: expression offset for invalid transform error	REVIEWED	EXCLUDE_FEATURE		扩展 Display v2 transform 诊断的 expression offset
170	325d8c08dd050a2f354440755572b6dcf2896449	2026-01-14	display: evaluate expressions concurrently	REVIEWED	EXCLUDE_FEATURE		将 Display v2 expression evaluation 改为并发执行，属于性能/架构变化
171	187827ff7ef4264a0ca24d90907baaeaf0392998	2026-01-14	display: errors mention 'byte offset'	REVIEWED	EXCLUDE_FEATURE		仅统一 Display v2 错误文案为 byte offset
172	799d6c7ad9af9f72b5176cc3fed92afb54dade5b	2026-01-14	refactor(display): factor formatting out of interpreter	REVIEWED	EXCLUDE_FEATURE		Display v2 interpreter/writer 格式化职责重构
173	ca7450b50abcafce6813423960d2aab3090fd0f6	2026-01-14	refactor(display): Interpreter caches dynamically loaded objects	REVIEWED	EXCLUDE_FEATURE		Display v2 动态对象缓存与 interpreter 架构重构
174	87bf932e2598a70714b25afacc2f2bcb66c81b08	2026-01-14	display: Extract entrypoint	REVIEWED	EXCLUDE_FEATURE		抽取 Display v2 对外 entrypoint 并大幅调整 parser/interpreter API
175	14c69fc55f0da663dc3367e174954208daf3837b	2026-01-14	fix: duplicate redirect (#24936)	REVIEWED	EXCLUDE_NON_CODE		仅删除文档站点重复 redirect
176	953b84a7499f8a1eaccdfd3b7310f744c74bfbdd	2026-01-14	chore(display): clean-up imports	REVIEWED	EXCLUDE_FEATURE		仅整理 Display v2 imports，行为不变
177	b9333a7ffa17cfdc8adad83422e2fdda2d725d16	2026-01-14	chore(display): lock down visibility	REVIEWED	EXCLUDE_FEATURE		收窄 Display v1/v2 可见性，属于 API 清理
178	04054415f829259367488b1660415f5e7a9d6b90	2026-01-14	chore(graphql): lock down visibility	REVIEWED	EXCLUDE_FEATURE		收窄 GraphQL available-range 可见性，行为不变
179	3a4df1c484b691b9532251c7327664a406ec1037	2026-01-14	reduce public interface to package-alt (#24912)	REVIEWED	EXCLUDE_FEATURE		跨 73 个文件收窄 package-alt 公共接口并删除旧 CLI/API
180	3f64069c90c93a4e0c2706aa53e38b6f67d76926	2026-01-14	Add link to the package user guide from the package concepts page (#24920)	REVIEWED	EXCLUDE_NON_CODE		仅更新 package concepts 文档链接
181	b6d4c88210ea3fb5bee7cc2fef61845cbaef5b72	2026-01-14	Update Deepbook Docs (#24942)	REVIEWED	EXCLUDE_NON_CODE		仅修订 DeepBook 文档
182	4ef2f5938319519f5e63ce36e3a7123811dd9f2e	2026-01-14	graphql: Display v2 configs	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL Display v2 service 配置与 schema
183	4a60a766248de03d821e26e77b0b7442367e434d	2026-01-14	graphql: MoveValue.extract	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL MoveValue.extract API 与 schema
184	5a7dc69651f49e077f002f49a96285a295bd2ee8	2026-01-14	chore(display): clean-up stale allow directives	REVIEWED	EXCLUDE_FEATURE		仅清理 Display v2 stale allow 与 dead code
185	93cbd068496087e65a7cb889e0dd47cc50d878d5	2026-01-14	refactor(graphql): Support MoveType built from MoveTypeLayout	REVIEWED	EXCLUDE_FEATURE		重构 GraphQL MoveType 构造以支持 MoveTypeLayout
186	181061e70a41d25b5cf54d7b20878e527ac09a4f	2026-01-14	Add jitter to watermark interval (#24925)	REVIEWED	EXCLUDE_FEATURE		为多个 indexer watermark 周期新增 jitter 配置和随机延迟
187	5ac57332ad5b61e03fd93223a366ee151f377ed1	2026-01-14	[cleanup][move-transactional-tests] Make `VMConfig` part of the simple test harness (#24933)	REVIEWED	EXCLUDE_NON_CODE		仅重构 Move transactional test harness 的 VMConfig 传递
188	553cbc8f7aea7362753907e2bdcb9d4618839543	2026-01-14	Fix s3 conditional puts (#24949)	APPLIED	MERGE	e2f4d3df7fe0254cbbf30ac99636a6362e28f77a	checkpoint blob indexer 的 S3 store 未启用 ETagMatch conditional put，已补齐
189	9efb981eb5df18f2e3b66e3cb9ae32cace0680b5	2026-01-14	graphql: MoveValue.asAddress	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL MoveValue.asAddress API 并扩展对象 schema
190	923569a860d98b41199b2c77f8b26732f90fa658	2026-01-14	Margin contract docs (#24946)	REVIEWED	EXCLUDE_NON_CODE		仅新增 margin contract 文档
191	68e8eb95a3887e0db227618f0ad71e11992e07ed	2026-01-15	display: entrypoint for dynamic field names	REVIEWED	EXCLUDE_FEATURE		新增 Display v2 dynamic-field-name entrypoint
192	885aa3f518cc15b11978c83dbe8f6ece51bddf08	2026-01-15	graphql: Display field name literals	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL Display dynamic field literal 支持
193	ce7d1249190607aebd6c091dabf01c5917317961	2026-01-15	refactor(display): decouple Display v2 from VecMap	REVIEWED	EXCLUDE_FEATURE		Display v2 与 VecMap 解耦重构
194	e8fa322bc11364b10c9fffa35273eeb980bfd691	2026-01-15	refactor(graphql): generalize move_value::path_error	REVIEWED	EXCLUDE_FEATURE		泛化 GraphQL MoveValue path_error helper
195	427c62a7348dc60e1c814c0b8419f18974e1404d	2026-01-15	refactor(display): Rename Format to Display	REVIEWED	EXCLUDE_FEATURE		Display v2 纯命名重构
196	d7b6c822eeb1a3406122e250cfd8fac271f7fe0c	2026-01-15	display: entrypoint for individual format strings	REVIEWED	EXCLUDE_FEATURE		新增 Display v2 单独 format string entrypoint
197	b0346200c8d2f4156286d97c60fca8021d8e2a41	2026-01-15	graphql: MoveValue.format	REVIEWED	EXCLUDE_FEATURE		新增 GraphQL MoveValue.format API 与 schema
198	6b0439b7bd0d8813210e51c6c71bd7aa3044a52e	2026-01-14	Revert "Cache txn digest -> executed effects directly" (#24954)	REVIEWED	EXCLUDE_POST_FORK		完整回滚第 149 条已排除的 fork 后缓存重设计，本地无需再应用
199	f205eb2a43fa368d5920549cf0842d7c79467b44	2026-01-15	Fix object scheduler bug by reading exact versions (#24955)	APPLIED	MERGE	4f4b06a57ef4704acb51813039ad5c2b0ff82147	object funds scheduler 错读最新余额；已按 assigned accumulator version 精确读取
200	4b9fd343b9cf6614c3574550739cf1c2d99b072f	2026-01-15	graphql: Infer types for pure PTB call args	REVIEWED	EXCLUDE_FEATURE		扩展 GraphQL pure PTB input 的类型推断与 schema
201	1cf6b6fea5169fe88dff10c53f1c09dae2a51be5	2026-01-15	chore(graphql): order impls of Epoch fields	UNREVIEWED			
202	50ed91eaa262efa799b88541156de4aac5af3c72	2026-01-15	graphql: Epoch, Validator, ValidatorSet refactor to expose MoveValue	UNREVIEWED			
203	f16f7dd58fa9bbb3fd7fed81e39c389469c90d2f	2026-01-15	move(visitor): visitor_default! macro	UNREVIEWED			
204	14f4948dc18bcefd3a4a542b1e2d3bdac30535a7	2026-01-15	graphql: allow seeking ahead of checkpoint viewed at	UNREVIEWED			
205	bbcf2dda050efb5b22280a8239246fd8790b44a4	2026-01-15	graphql: checkpoint bounded root objects in Scope	UNREVIEWED			
206	22028a50b477001af55c1a52b212b9616df63381	2026-01-15	docs(graphql): Explain the concept of scopes for GraphQL	UNREVIEWED			
207	91cff4996b61defb4043770be7c4d8d2f3093041	2026-01-15	sui-indexer-alt-graphql: consolidate response logs, add pid to query logs (#24751)	UNREVIEWED			
208	c22d01d8df9c87e1a69bb8cce85dfc9eceb03a57	2026-01-15	graphql(suins): Query.nameRecord	UNREVIEWED			
209	687fedd1448a4f2fc980deeb22b4980f6e98d779	2026-01-15	graphql(suins): IAddressable.defaultNameRecord	UNREVIEWED			
210	a90319cc4c2d857b91dc04a9362ad116a702b2e3	2026-01-15	graphql(suins): remove deprecated SuiNS integration	UNREVIEWED			
211	5b1116d82181a2efe66859548a10d6abea1418b3	2026-01-15	graphql(suins): Add (back) support for fetching `Address` by SuiNS Name	UNREVIEWED			
212	bc42b853d2e958f2a9de2f382e72197b3460b320	2026-01-15	graphql: partial errors for Display-related fields	UNREVIEWED			
213	0ca816aea3b14d0a8ff20b4e1ed1b4ca8e17f7fd	2026-01-15	[bench] fix stress test in antithesis (#24948)	UNREVIEWED			
214	86d57439b7177fa859bbbacce9ce4ff32ce8af2c	2026-01-15	[bench] fix & prevent incorrect transactions; add reachability assert (#24956)	UNREVIEWED			
215	ce2327583894bc2ac66b3e9522d16df01b746c3a	2026-01-15	cli args for ingestion concurrency (#24961)	UNREVIEWED			
216	5328c8890193d199a6e4923b4f4c409fcfe7d2d4	2026-01-15	fix url bug (#24962)	UNREVIEWED			
217	960c0309d4725926b4f37b6fc2128c2d4dba84a7	2026-01-15	[consensus] add RandomDag and RandomDagIterator for testing commit logic (#24929)	UNREVIEWED			
218	e53af3f671e63acb904bbeddbba14a30fad84403	2026-01-15	docs: Dissolve "Sui Essentials" and "Advanced" categories (#24944)	UNREVIEWED			
219	7f5cfbcae442ab49e670f252f8d3640eabe8a071	2026-01-15	increase concurrency (#24967)	UNREVIEWED			
220	0c7598a55b29ab2c6a9736dd621d06a578fa0c66	2026-01-15	No default checkpoint bucket (#24968)	UNREVIEWED			
221	1a5392e9585045144756c3ebc5d39b5d4929d34b	2026-01-15	[move] Run bytecode verifier transactional tests with the new regex reference safety verifier (#24952)	UNREVIEWED			
222	4f8cc20b42184fc4374c6d5ba95f6a3c29400c97	2026-01-16	Enable address balances on testnet (#24966)	UNREVIEWED			
223	ba82dea7ed2d99eda8443ae8f6fb85a7e9d752c7	2026-01-16	Sui v1.64.0 Framework Bytecode snapshot (#24971)	UNREVIEWED			
224	234a515f0baef37bde9f4e1153ba3ad3f17696b0	2026-01-15	Sui v1.65.0 Version Bump (#24972)	UNREVIEWED			
225	407cbaa3c4af698d30a29cbff6c3e2d4ac5c9876	2026-01-16	chore(common): fix ExponentialBackoff default backoff test (#24861)	UNREVIEWED			
226	76deb4dedbf6294b1e2c355ae722259eeea9c580	2026-01-16	fix(framework): correct documentation typos in Move stdlib and sui-framework (#24976)	UNREVIEWED			
227	4ba6c1fe30a78be877812cf6619f4a2534cd496d	2026-01-16	[tree-sitter, prettier] adds support for string literal (#24937)	UNREVIEWED			
228	7023691f77fe5c907a3d1f0ceb4b52da81483e3c	2026-01-16	fix(docs): remove duplicate section on "Scope" (#24982)	UNREVIEWED			
229	40781b6b3964485643a8be1fba5315669bdccd38	2026-01-16	Fix object fund withdraw settle ahead of schedule issues (#24973)	UNREVIEWED			
230	a2c77229e1cb8a3ce19224e17c90c12243cd38ac	2026-01-16	jsonrpc: add index to track existence of address balance for a coin type (#24981)	UNREVIEWED			
231	3fed97cfbc8e4200d65b76f7a4bb12f2a2978e14	2026-01-16	Enable composite workload in simtest; add reachable assertions (#24975)	UNREVIEWED			
232	86d962b74f4b52334d6e3223bd5b902e3340827d	2026-01-16	app-profile-id flag (#24985)	UNREVIEWED			
233	880a4416a33e8a022e3db6c3f0492010de5b525c	2026-01-16	chore: release notes script always looks up PRs. (#24987)	UNREVIEWED			
234	7804324fa09211164ba7782e4223820acab999a0	2026-01-16	chore: update rust sdk (#24993)	UNREVIEWED			
235	564acd701771934d016ac0c270d44dc41a8624f6	2026-01-16	[move-stdlib] saturating arithmetic  (#24907)	UNREVIEWED			
236	71e4cf0204cb7d94c470c3439c5a80ec493ff657	2026-01-16	Remove accumulator metadata system (#24988)	UNREVIEWED			
237	5e856378b0876fc31353a43078b61d7d8c4c02a9	2026-01-16	Deleting sui-data-ingestion crate (#24970)	UNREVIEWED			
238	83d88d58017d0b2055ee3494709d2864cba6005c	2026-01-16	Remove sui-data-ingestion from builds (#24995)	UNREVIEWED			
239	daf526c69a3bf5954f08ef8b1b9c9eb431faee00	2026-01-16	Deleting legacy kv indexer binary (#24994)	UNREVIEWED			
